English,Russian,Hindi
Turn it off.,Выключи это.,इसे बंद करें।
Turn it off.,Выключи его.,इसे बंद करें।
Turn it off.,Выключите это.,इसे बंद करें।
Turn it off.,Выключите его.,इसे बंद करें।
Turn it off.,Выключи её.,इसे बंद करें।
Turn it off.,Выключите её.,इसे बंद करें।
Turn on CNN.,Включи CNN.,सीएनएन चालू करें.
Vote for me!,Голосуй за меня!,मुझे वोट दीजिए!
Vote for me!,Голосуйте за меня!,मुझे वोट दीजिए!
Vote for me!,Проголосуй за меня!,मुझे वोट दीजिए!
Vote for me!,Проголосуйте за меня!,मुझे वोट दीजिए!
Wait for us.,Подожди нас.,हमारे लिए इन्तेजार करो।
Wait for us.,Подождите нас.,हमारे लिए इन्तेजार करो।
Wake Tom up.,Разбуди Тома.,टॉम को जगाओ.
Wake Tom up.,Разбудите Тома.,टॉम को जगाओ.
Wake Tom up.,Буди Тома.,टॉम को जगाओ.
Wake Tom up.,Будите Тома.,टॉम को जगाओ.
Wake him up.,Разбуди его.,उसे सतर्क करें।
Wake him up.,Разбудите его.,उसे सतर्क करें।
Wake him up.,Буди его.,उसे सतर्क करें।
Wake him up.,Будите его.,उसे सतर्क करें।
Walk slowly.,Иди медленно.,धीरे - धीरे चलो।
Walk slowly.,Идите медленно.,धीरे - धीरे चलो।
Walk slowly.,Иди не спеша.,धीरे - धीरे चलो।
Walk slowly.,Идите не спеша.,धीरे - धीरे चलो।
War is evil.,Война — это зло.,युद्ध बुरा है.
War is evil.,Война — зло.,युद्ध बुरा है.
War is hell.,Война - это ад.,युद्ध नरक है।
Was I wrong?,Я ошибался?,क्या मैं गलत था?
Was I wrong?,Я был не прав?,क्या मैं गलत था?
Was I wrong?,Я была не права?,क्या मैं गलत था?
Was I wrong?,Я ошибалась?,क्या मैं गलत था?
Was it cold?,Холодно было?,क्या यह ठंडा था?
Was it good?,Это было хорошо?,क्या यह अच्छा था?
Was it good?,Вкусно было?,क्या यह अच्छा था?
Wave to Tom.,Помаши Тому.,टॉम की ओर हाथ हिलाओ।
We all know.,Мы все знаем.,हम सभी जानते हैं।
We all sing.,Мы все поём.,हम सब गाते हैं.
We all work.,Мы все работаем.,हम सब काम करते हैं.
We are free!,Мы свободны!,हम स्वतंत्र हैं!
We are here.,Мы здесь.,हम यहाँ हैं।
We are sick.,Мы больны.,हमारी तबियत ख़राब है।
We ate eggs.,Мы ели яйца.,हमने अंडे खाये.
We both won.,Мы оба выиграли.,हम दोनों जीत गये.
We both won.,Мы обе выиграли.,हम दोनों जीत गये.
We both won.,Мы оба победили.,हम दोनों जीत गये.
We both won.,Мы обе победили.,हम दोनों जीत गये.
We broke up.,Мы расхохотались.,हमने तोड़ दिया।
We broke up.,Мы расстались.,हमने तोड़ दिया।
We can hear.,Нам слышно.,हम सुन सकते हैं.
We can help.,Мы можем помочь.,हम मदद कर सकते हैं।
We can meet.,Мы можем встретиться.,हम मुलाक़ात कर सकते हैं।
We can rest.,Мы можем отдохнуть.,हम आराम कर सकते हैं.
We can swim.,Мы умеем плавать.,हम तैर सकते हैं।
We can talk.,Мы можем поговорить.,हम बात कर सकते हैं।
We can talk.,Мы умеем разговаривать.,हम बात कर सकते हैं।
We can wait.,Мы можем подождать.,हम इंतजार कर सकते हैं।
We can't go.,Мы не можем пойти.,हम नहीं जा सकते.
We can't go.,Мы не можем поехать.,हम नहीं जा सकते.
We can't go.,Мы не сможем пойти.,हम नहीं जा सकते.
We can't go.,Мы не сможем поехать.,हम नहीं जा सकते.
We did that.,Мы это сделали.,हमने वो किया.
We found it.,Мы его нашли.,हमने यह पाया।
We found it.,Мы её нашли.,हमने यह पाया।
We got lost.,Мы потерялись.,हम वहां से भाग गए।
We got lost.,Мы заблудились.,हम वहां से भाग गए।
We hate Tom.,Мы ненавидим Тома.,हम टॉम से नफरत करते हैं।
